Date,Charger Type,Charges per Day,Energy Delivered (kWh),Revenue per Session (₹),Avg Time per Charge (min),Charger Utilization Rate (%),Energy Source,% Renewable Energy Used,CO₂ Saved (kg),ICE Kilometers Avoided,Fuel Avoided (liters),Carbon Offset Potential (tonnes),Equivalent Trees Planted
4/13/2029,Level 2,46,672.86,43.61,37,77,Grid,25,460.26,2882.9,192.19,0.46,21.14
4/14/2029,Level 1,22,275.47,41.84,52,51,Grid,22,174.45,1081.13,72.08,0.17,8.01
4/15/2029,DC Fast,31,402.55,32.81,48,74,Solar,79,167.66,1451.64,96.78,0.17,7.7
4/16/2029,DC Fast,9,80.64,47.71,50,93,Grid,18,35.62,384.5,25.63,0.04,1.64
4/17/2029,Level 2,49,289.65,33.81,52,89,Grid,28,196.35,1180.87,78.72,0.2,9.02
4/18/2029,DC Fast,41,429.93,17.67,39,53,Grid,24,263.3,1410.97,94.06,0.26,12.09
4/19/2029,Level 2,16,221.95,17.54,50,63,Solar,56,103.93,751.96,50.13,0.1,4.77
4/20/2029,Level 2,6,43.96,43.1,59,85,Grid,16,26.01,133.66,8.91,0.03,1.19
4/21/2029,Level 1,5,42.96,32.33,33,93,Grid,12,28.53,152.64,10.18,0.03,1.31
4/22/2029,Portable Gen,18,177.53,19.06,59,53,Solar,30,82.04,532.99,35.53,0.08,3.77
4/23/2029,Wall Box,6,65.74,28.22,25,70,Grid,14,30.31,239.82,15.99,0.03,1.39
4/24/2029,Wall Box,20,224.27,44.78,59,81,Grid,0,148.93,1000.35,66.69,0.15,6.84
4/25/2029,DC Fast,45,283.87,11.05,54,84,Grid,14,136.89,1173.03,78.2,0.14,6.29
4/26/2029,Portable Gen,34,188.87,14.57,51,88,Solar,76,129.39,797.04,53.14,0.13,5.94
4/27/2029,Portable Gen,18,93.28,37.06,38,90,Grid,28,53.82,300.5,20.03,0.05,2.47
4/28/2029,Wall Box,44,295.14,49.26,41,65,Grid,9,194.47,1391.12,92.74,0.19,8.93
4/29/2029,Portable Gen,43,425.22,49.23,38,66,Grid,24,223.29,1418.29,94.55,0.22,10.26
4/30/2029,Level 2,11,78.81,31.17,44,87,Grid,3,45.67,323.14,21.54,0.05,2.1
5/1/2029,Level 2,18,128.83,34.03,57,94,Grid,29,60.38,608.5,40.57,0.06,2.77
5/2/2029,Level 1,26,295.74,15.94,55,76,Grid,4,140.79,1337.66,89.18,0.14,6.47
5/3/2029,Level 1,25,164.35,49.27,58,84,Grid,24,91.16,629.52,41.97,0.09,4.19
5/4/2029,Level 1,9,67.27,15.86,47,50,Solar,11,35.35,227.82,15.19,0.04,1.62
5/5/2029,Portable Gen,44,392.84,47.24,51,84,Grid,5,174.11,1649.56,109.97,0.17,8
5/6/2029,Portable Gen,50,360.29,38.09,29,69,Solar,81,169.16,1094.58,72.97,0.17,7.77
5/7/2029,Portable Gen,21,260.25,28.65,48,56,Solar,58,123.79,1055.21,70.35,0.12,5.69
5/8/2029,Wall Box,15,213.68,33.88,51,52,Grid,26,113,981.84,65.46,0.11,5.19
5/9/2029,Wall Box,13,67.92,29.03,34,57,Solar,72,34.32,298.97,19.93,0.03,1.58
5/10/2029,DC Fast,48,552.65,41.9,41,99,Solar,22,221.9,2163.13,144.21,0.22,10.19
5/11/2029,DC Fast,8,68.33,21.2,52,74,Grid,24,37.6,260.36,17.36,0.04,1.73
5/12/2029,DC Fast,19,253.67,48.92,23,70,Grid,16,155.36,952.38,63.49,0.16,7.14
5/13/2029,Level 2,14,135.61,30.22,29,63,Solar,92,81.15,572.25,38.15,0.08,3.73
5/14/2029,DC Fast,32,384.42,33.43,32,56,Grid,30,241.61,1598.24,106.55,0.24,11.1
5/15/2029,Level 1,13,187.59,17.03,34,96,Grid,13,88.95,682.13,45.48,0.09,4.09
5/16/2029,Level 1,45,619.17,23.63,30,92,Grid,13,398.86,1991.42,132.76,0.4,18.32
5/17/2029,Level 2,47,648.83,38.69,42,81,Grid,0,269.52,2022.19,134.81,0.27,12.38
5/18/2029,DC Fast,10,55.67,41.7,53,51,Solar,46,27.08,168.9,11.26,0.03,1.24
5/19/2029,DC Fast,14,131.91,17.77,25,85,Grid,17,89.68,435.74,29.05,0.09,4.12
5/20/2029,Level 1,5,48.99,15.77,33,70,Grid,15,30.9,200.18,13.35,0.03,1.42
5/21/2029,Wall Box,10,95.94,40.95,60,65,Grid,3,53.97,419.17,27.94,0.05,2.48
5/22/2029,DC Fast,6,42.59,24.1,56,73,Grid,10,27.86,211.37,14.09,0.03,1.28
5/23/2029,Wall Box,33,232.09,27.55,49,98,Solar,11,153.34,992.56,66.17,0.15,7.04
5/24/2029,Level 1,35,260.69,19.28,36,64,Grid,1,141.9,903.98,60.27,0.14,6.52
5/25/2029,Level 2,37,400.75,15.03,48,94,Solar,94,272.08,1593.19,106.21,0.27,12.5
5/26/2029,DC Fast,45,319.45,28.96,54,65,Grid,19,135.76,1393.03,92.87,0.14,6.24
5/27/2029,Level 1,24,337.52,28.13,59,94,Grid,12,205.65,1249.38,83.29,0.21,9.45
5/28/2029,Level 1,5,43.27,17.08,53,94,Grid,12,19.3,199.11,13.27,0.02,0.89
5/29/2029,Portable Gen,30,261.56,39.16,24,73,Grid,21,116.63,990.89,66.06,0.12,5.36
5/30/2029,DC Fast,17,123.51,16.46,34,50,Grid,17,66.16,427.17,28.48,0.07,3.04
5/31/2029,Level 1,44,280.44,27.53,26,63,Grid,30,129.21,886.31,59.09,0.13,5.94
6/1/2029,Wall Box,37,234.83,16.6,25,84,Grid,28,154.7,741.68,49.45,0.15,7.11
6/2/2029,Portable Gen,42,308.92,22.23,25,81,Grid,30,169.96,1430.57,95.37,0.17,7.81
6/3/2029,Wall Box,23,164.54,34.97,20,69,Grid,1,81.37,676.56,45.1,0.08,3.74
6/4/2029,Level 1,23,307.22,40.25,54,95,Grid,1,160.98,923.06,61.54,0.16,7.39
6/5/2029,Level 2,43,621.25,48.04,39,65,Grid,3,251.37,2010.57,134.04,0.25,11.55
6/6/2029,Portable Gen,44,371.01,22.54,54,92,Grid,19,149.5,1358.47,90.56,0.15,6.87
6/7/2029,DC Fast,44,286.08,34.91,21,93,Solar,82,172.14,1122.44,74.83,0.17,7.91
6/8/2029,Portable Gen,32,403.69,38.79,49,65,Grid,3,197.3,1267.52,84.5,0.2,9.06
6/9/2029,Portable Gen,7,65.93,14.94,57,64,Solar,32,29.16,229.28,15.29,0.03,1.34
6/10/2029,DC Fast,48,533.61,28.18,49,68,Grid,23,265.41,2344.52,156.3,0.27,12.19
6/11/2029,Level 2,13,74.77,39.19,47,76,Grid,16,38.86,348.56,23.24,0.04,1.79
6/12/2029,Level 2,18,192.12,10.5,27,76,Grid,25,82.43,861.83,57.46,0.08,3.79
6/13/2029,DC Fast,31,395.02,28.38,56,91,Grid,3,254.76,1269.58,84.64,0.25,11.7
6/14/2029,Level 1,21,138.45,48.14,60,56,Grid,20,84.42,593.57,39.57,0.08,3.88
6/15/2029,Level 2,31,250.86,17.31,25,99,Grid,27,145.03,1094.76,72.98,0.15,6.66
6/16/2029,Level 2,31,314.49,31.53,59,98,Solar,55,192.25,1046.03,69.74,0.19,8.83
6/17/2029,Level 1,5,69.45,22.56,50,89,Grid,10,27.78,249.67,16.64,0.03,1.28
6/18/2029,Level 1,44,539.19,20.66,22,70,Grid,15,333.25,1736.13,115.74,0.33,15.31
6/19/2029,Level 1,28,352.81,32.55,53,50,Grid,2,231.75,1147.24,76.48,0.23,10.65
6/20/2029,Level 1,45,284.29,15.3,23,74,Grid,1,161.46,1206.57,80.44,0.16,7.42
6/21/2029,Level 1,31,169.99,24.27,24,65,Solar,79,68.57,515.86,34.39,0.07,3.15
6/22/2029,Level 1,24,127.51,33.74,36,70,Grid,16,84.8,626.71,41.78,0.08,3.9
6/23/2029,DC Fast,43,367.85,28.58,55,51,Grid,2,227.33,1356.07,90.4,0.23,10.44
6/24/2029,Wall Box,40,336.27,27.3,21,86,Solar,38,170.34,1360.19,90.68,0.17,7.82
6/25/2029,Wall Box,31,310.47,22.62,29,68,Grid,14,212.72,1456.36,97.09,0.21,9.77
6/26/2029,DC Fast,22,133.8,25.45,46,85,Solar,45,73.92,470.79,31.39,0.07,3.4
6/27/2029,Portable Gen,36,253.21,38.3,38,83,Solar,45,141.5,1191.63,79.44,0.14,6.5
6/28/2029,Wall Box,36,181.88,10.96,41,81,Solar,92,96.47,677.99,45.2,0.1,4.43
6/29/2029,Level 2,43,546.05,46.27,54,54,Grid,20,219.1,2555.61,170.37,0.22,10.06
6/30/2029,Level 1,37,356.67,39.21,48,65,Grid,1,155.52,1652.03,110.14,0.16,7.14
7/1/2029,Portable Gen,5,32.58,16.75,26,80,Solar,20,13.03,106.36,7.09,0.01,0.6
7/2/2029,Wall Box,9,77.13,26.79,50,79,Solar,76,53.35,336.2,22.41,0.05,2.45
7/3/2029,Level 2,27,293.12,22.5,50,92,Grid,19,167.86,1010.48,67.37,0.17,7.71
7/4/2029,Portable Gen,13,156.38,15.71,42,81,Solar,91,91.87,648.73,43.25,0.09,4.22
7/5/2029,Wall Box,12,101.41,19.37,37,50,Grid,6,66.37,425.56,28.37,0.07,3.05
7/6/2029,Level 1,46,457.62,27.1,49,88,Grid,26,200.54,2196,146.4,0.2,9.21
7/7/2029,Level 1,42,403.76,39.21,46,77,Grid,10,230.07,1264.77,84.32,0.23,10.57
7/8/2029,Portable Gen,46,615.84,42.89,41,50,Grid,28,263.77,2464.74,164.32,0.26,12.12
7/9/2029,Wall Box,19,132.08,33.26,53,100,Grid,8,79.05,506.63,33.78,0.08,3.63
7/10/2029,Wall Box,50,535.69,15.23,34,52,Solar,60,220.1,2398.38,159.89,0.22,10.11
7/11/2029,DC Fast,38,550.75,25.99,22,85,Grid,25,274.17,2599.46,173.3,0.27,12.59
7/12/2029,Level 2,29,334.3,31.25,52,55,Grid,0,185.33,1477.35,98.49,0.19,8.51
7/13/2029,Wall Box,24,216.34,28.65,28,68,Grid,30,115.54,671.4,44.76,0.12,5.31
7/14/2029,Level 2,39,529.14,46.75,20,95,Grid,30,345.29,2514.6,167.64,0.35,15.86
7/15/2029,Level 2,31,418.43,13.75,55,95,Grid,12,270.79,1853.98,123.6,0.27,12.44
7/16/2029,Level 1,25,172.47,41.22,58,83,Solar,45,80.79,634.89,42.33,0.08,3.71
7/17/2029,Level 2,39,553.27,39.7,34,84,Solar,11,364.15,2234.74,148.98,0.36,16.73
7/18/2029,Level 2,29,349.74,34.41,21,83,Solar,51,209.71,1283.02,85.53,0.21,9.63
7/19/2029,Portable Gen,46,677.26,12.19,47,72,Solar,92,302.1,3204.24,213.62,0.3,13.88
7/20/2029,Portable Gen,13,166.52,15.16,60,50,Solar,60,110.65,748.65,49.91,0.11,5.08
7/21/2029,Portable Gen,16,89.96,19.97,53,99,Grid,1,48.45,411.47,27.43,0.05,2.23
7/22/2029,Level 1,44,446.95,37.39,60,67,Grid,7,303.36,1703.27,113.55,0.3,13.93
7/23/2029,DC Fast,38,351.2,11.22,28,77,Grid,21,146.37,1255.35,83.69,0.15,6.72
7/24/2029,Level 1,35,230.91,19.92,46,57,Grid,0,104.62,835.12,55.67,0.1,4.81
7/25/2029,DC Fast,35,366.22,31.91,42,87,Grid,11,175.7,1116.57,74.44,0.18,8.07
7/26/2029,DC Fast,40,469.23,42.8,49,54,Grid,19,326.85,1624.82,108.32,0.33,15.01
7/27/2029,DC Fast,43,631.34,11.34,55,94,Solar,75,406.29,1903.09,126.87,0.41,18.66
7/28/2029,Level 2,6,40.69,14.69,44,89,Solar,52,22.21,198.44,13.23,0.02,1.02
7/29/2029,Wall Box,21,140.79,18.91,45,76,Grid,10,88.91,646.03,43.07,0.09,4.08
7/30/2029,DC Fast,35,483.96,40.36,60,90,Grid,3,194.01,1776.34,118.42,0.19,8.91
7/31/2029,Level 2,12,179.82,31.31,53,93,Grid,19,125.73,545.47,36.36,0.13,5.78
8/1/2029,Wall Box,6,56.3,25.52,22,72,Solar,60,32.96,180.29,12.02,0.03,1.51
8/2/2029,Level 2,18,248.8,40.04,30,92,Solar,23,138.19,1210.79,80.72,0.14,6.35
8/3/2029,Level 1,8,92.38,23.48,26,87,Solar,21,57.9,301.75,20.12,0.06,2.66
8/4/2029,Level 2,13,152.12,46.99,32,58,Grid,22,98.87,718.27,47.88,0.1,4.54
8/5/2029,Portable Gen,37,487.29,15.81,25,76,Solar,25,200.95,1470.37,98.02,0.2,9.23
8/6/2029,Portable Gen,19,263.5,20.18,48,61,Grid,20,150.4,919.75,61.32,0.15,6.91
8/7/2029,Portable Gen,19,164.96,44.33,58,90,Solar,80,105.86,598.23,39.88,0.11,4.86
8/8/2029,Wall Box,43,606.44,46.34,26,60,Grid,17,366.42,2365.07,157.67,0.37,16.83
8/9/2029,Level 1,29,181.81,11.78,52,65,Grid,11,96.44,806.64,53.78,0.1,4.43
8/10/2029,DC Fast,49,370.01,48.46,58,73,Grid,22,149.07,1762.18,117.48,0.15,6.85
8/11/2029,DC Fast,5,39.85,29.27,41,58,Solar,26,20.35,194.89,12.99,0.02,0.93
8/12/2029,DC Fast,36,256.91,15.11,21,98,Solar,98,124.01,1161.03,77.4,0.12,5.7
8/13/2029,Level 2,28,404.51,41.67,24,60,Grid,28,275.38,1671.9,111.46,0.28,12.65
8/14/2029,Portable Gen,31,330.01,41.72,55,79,Grid,5,197.73,1318.5,87.9,0.2,9.08
8/15/2029,Portable Gen,28,264.78,18.1,25,91,Grid,21,175.55,1193.14,79.54,0.18,8.06
8/16/2029,Level 1,15,176.42,42.42,35,95,Grid,26,77.29,755.08,50.34,0.08,3.55
8/17/2029,Portable Gen,32,180.59,12.62,24,52,Grid,3,101.87,748.97,49.93,0.1,4.68
8/18/2029,Level 2,10,115.59,38.42,42,52,Grid,22,72.68,387.89,25.86,0.07,3.34
8/19/2029,DC Fast,28,245.61,40.67,40,66,Grid,25,134.64,953.98,63.6,0.13,6.18
8/20/2029,Wall Box,6,31.61,23.14,38,70,Grid,16,19.1,155.71,10.38,0.02,0.88
8/21/2029,Level 1,29,424.42,36.85,56,69,Grid,11,200.42,1763.49,117.57,0.2,9.21
8/22/2029,Level 1,44,264.93,46.23,59,60,Grid,7,127.85,1043.87,69.59,0.13,5.87
8/23/2029,DC Fast,35,426.8,30.19,35,69,Grid,16,193.48,1340.57,89.37,0.19,8.89
8/24/2029,DC Fast,39,373.63,12.76,28,92,Grid,22,192.14,1468.57,97.9,0.19,8.83
8/25/2029,DC Fast,40,286.1,41.04,32,83,Solar,85,187.65,1309.51,87.3,0.19,8.62
8/26/2029,Portable Gen,14,102.53,21.75,49,85,Grid,24,44.53,399.58,26.64,0.04,2.05
8/27/2029,Level 1,46,479.42,20.19,24,73,Solar,84,331.37,1839.36,122.62,0.33,15.22
8/28/2029,Level 1,5,74.94,29.84,49,63,Grid,18,51.62,312.9,20.86,0.05,2.37
8/29/2029,Level 1,31,243.15,31.39,46,92,Grid,29,163.68,1131.64,75.44,0.16,7.52
8/30/2029,Level 1,29,254.7,25,23,56,Solar,92,146.23,1079.75,71.98,0.15,6.72
8/31/2029,Portable Gen,33,466.89,13.08,40,72,Grid,2,266.89,1780.84,118.72,0.27,12.26
9/1/2029,DC Fast,24,318.8,25.81,27,99,Grid,29,143.36,1091.05,72.74,0.14,6.59
9/2/2029,DC Fast,9,72.92,42.28,48,99,Solar,44,43.77,283.65,18.91,0.04,2.01
9/3/2029,Portable Gen,19,284.84,36.09,45,79,Solar,24,121.29,1008.24,67.22,0.12,5.57
9/4/2029,Portable Gen,7,98.36,22.61,23,68,Grid,18,51.48,414.79,27.65,0.05,2.36
9/5/2029,Wall Box,32,295.43,17.61,29,76,Grid,24,154.53,1166.34,77.76,0.15,7.1
9/6/2029,Portable Gen,16,161.81,43.73,24,65,Solar,13,109.67,694.85,46.32,0.11,5.04
9/7/2029,DC Fast,7,48.87,45.14,45,74,Grid,9,33.98,198.24,13.22,0.03,1.56
9/8/2029,Portable Gen,35,191.57,42.71,25,52,Grid,10,96.98,576.6,38.44,0.1,4.45
9/9/2029,DC Fast,7,69.1,20.21,54,66,Grid,1,40.39,282.84,18.86,0.04,1.86
9/10/2029,Level 2,24,339.63,40.05,40,63,Grid,9,187.37,1445.07,96.34,0.19,8.61
9/11/2029,DC Fast,34,372.55,21.94,51,66,Grid,14,225.44,1445.55,96.37,0.23,10.36
9/12/2029,Level 1,35,436.05,39.98,59,53,Solar,87,203.62,1959.62,130.64,0.2,9.35
9/13/2029,Wall Box,16,169.66,32.53,27,72,Solar,99,85.06,759.53,50.64,0.09,3.91
9/14/2029,Level 1,14,97.47,40.52,41,100,Solar,42,62.65,305.97,20.4,0.06,2.88
9/15/2029,Wall Box,23,328.46,25.95,38,69,Grid,28,193.44,1329.34,88.62,0.19,8.89
9/16/2029,Portable Gen,19,199.65,27.49,60,72,Solar,62,122.02,791.69,52.78,0.12,5.6
9/17/2029,Portable Gen,24,289.62,30.62,44,92,Grid,29,159.21,1072.39,71.49,0.16,7.31
9/18/2029,Level 1,25,304.37,38.07,55,66,Grid,29,211.46,971.11,64.74,0.21,9.71
9/19/2029,Level 2,29,230.98,46.35,48,66,Grid,8,149.03,777.16,51.81,0.15,6.85
9/20/2029,Portable Gen,32,380.94,27.03,25,76,Grid,21,158.74,1705.59,113.71,0.16,7.29
9/21/2029,Wall Box,12,75.71,28.94,49,98,Grid,13,37.45,273.64,18.24,0.04,1.72
9/22/2029,Level 2,48,287.96,18.85,28,94,Grid,27,185.6,1334.6,88.97,0.19,8.53
9/23/2029,Level 2,31,158.11,16.04,55,78,Grid,14,107.06,608,40.53,0.11,4.92
9/24/2029,Level 1,18,179.93,21.26,55,58,Solar,69,111.3,735.1,49.01,0.11,5.11
9/25/2029,Level 2,11,113.77,47.56,37,76,Grid,20,49.13,524.95,35,0.05,2.26
9/26/2029,DC Fast,39,514.69,26.16,57,55,Grid,26,326.44,2571.79,171.45,0.33,14.99
9/27/2029,Level 2,18,192.61,39.46,22,77,Solar,53,104.41,628.26,41.88,0.1,4.8
9/28/2029,DC Fast,10,126.48,31.33,50,73,Grid,24,67.14,543.62,36.24,0.07,3.08
9/29/2029,Level 1,45,626.24,33.77,47,95,Solar,69,416.05,2114.29,140.95,0.42,19.11
9/30/2029,Level 1,46,301.09,21.28,58,88,Grid,5,188.34,1342.16,89.48,0.19,8.65
10/1/2029,Portable Gen,6,48.08,17.11,52,83,Grid,18,29,210.77,14.05,0.03,1.33
10/2/2029,Wall Box,45,438.54,36.25,41,88,Solar,20,295.68,1400.77,93.38,0.3,13.58
10/3/2029,DC Fast,44,531.55,35.08,45,100,Solar,28,273.62,1871.52,124.77,0.27,12.57
10/4/2029,DC Fast,8,118.14,13.76,58,100,Grid,18,79.98,471.35,31.42,0.08,3.67
10/5/2029,Wall Box,24,301.46,38.75,46,96,Solar,27,137.11,1406.25,93.75,0.14,6.3
10/6/2029,DC Fast,30,154.7,36.44,31,77,Solar,73,105.72,516.62,34.44,0.11,4.86
10/7/2029,Level 1,6,40.55,32.05,53,65,Grid,28,24.25,158.75,10.58,0.02,1.11
10/8/2029,DC Fast,33,249.45,40.32,54,86,Grid,24,120.25,1164.25,77.62,0.12,5.52
10/9/2029,Portable Gen,12,105.06,49.38,51,66,Solar,10,68.74,437.58,29.17,0.07,3.16
10/10/2029,Level 2,33,174.07,48.61,45,90,Grid,17,73.77,638.85,42.59,0.07,3.39
10/11/2029,DC Fast,16,82.39,14.59,52,50,Grid,6,36.59,316.85,21.12,0.04,1.68
10/12/2029,Level 1,19,137.87,24.15,55,89,Grid,12,59.43,688.63,45.91,0.06,2.73
10/13/2029,Level 2,6,69.48,49.08,28,50,Solar,15,44.05,291.04,19.4,0.04,2.02
10/14/2029,DC Fast,25,132.46,41.13,54,58,Solar,98,75.9,625.43,41.7,0.08,3.49
10/15/2029,DC Fast,45,462.77,39.53,28,75,Solar,25,277.01,2126.71,141.78,0.28,12.72
10/16/2029,DC Fast,23,170.56,11.29,35,72,Grid,5,110.38,833.7,55.58,0.11,5.07
10/17/2029,Wall Box,36,310.15,33.35,32,96,Solar,35,177.26,1430.79,95.39,0.18,8.14
10/18/2029,Level 1,8,92.71,17.19,45,57,Grid,25,45.19,410.69,27.38,0.05,2.08
10/19/2029,Wall Box,20,277.67,41.57,25,85,Solar,96,159.19,1268.91,84.59,0.16,7.31
10/20/2029,DC Fast,12,93.99,43.39,51,92,Grid,25,65.74,378.93,25.26,0.07,3.02
10/21/2029,DC Fast,13,95.86,47.84,33,58,Grid,17,49.73,455.86,30.39,0.05,2.28
10/22/2029,DC Fast,32,437.79,23.94,27,71,Solar,80,247.85,1371.03,91.4,0.25,11.38
10/23/2029,DC Fast,13,93.89,44.06,34,62,Grid,20,52.14,374.62,24.97,0.05,2.4
10/24/2029,Level 2,35,520.64,40.17,44,84,Grid,7,212.96,2324.35,154.96,0.21,9.78
10/25/2029,Wall Box,45,600.26,40.55,30,61,Solar,39,391.15,2947.53,196.5,0.39,17.97
10/26/2029,Wall Box,49,474.48,11.58,22,88,Grid,10,251.06,1677.52,111.83,0.25,11.53
10/27/2029,Wall Box,12,162.77,27.23,60,97,Grid,19,97.74,579.41,38.63,0.1,4.49
10/28/2029,Level 1,19,114.76,20.53,56,88,Grid,17,59.92,368.84,24.59,0.06,2.75
10/29/2029,DC Fast,15,137.85,21.12,30,81,Solar,49,81.29,475.79,31.72,0.08,3.73
10/30/2029,Wall Box,34,433.06,12.12,32,77,Grid,1,175.78,1636.58,109.11,0.18,8.07
10/31/2029,DC Fast,37,400.95,39.96,31,84,Grid,4,175.57,1824.11,121.61,0.18,8.06
11/1/2029,Portable Gen,20,126.9,11.97,42,52,Grid,4,57.14,553.95,36.93,0.06,2.62
11/2/2029,Level 1,5,31.48,48.37,23,81,Grid,28,12.89,146.96,9.8,0.01,0.59
11/3/2029,Level 2,12,115.12,38.88,31,61,Grid,18,60.46,496.92,33.13,0.06,2.78
11/4/2029,Portable Gen,49,558.65,15.93,23,76,Grid,25,289.46,2209.23,147.28,0.29,13.3
11/5/2029,Level 1,32,201.7,10.91,36,94,Grid,11,121.22,823.52,54.9,0.12,5.57
11/6/2029,DC Fast,44,557.48,29.51,33,83,Solar,44,308.51,2161.51,144.1,0.31,14.17
11/7/2029,Level 1,40,448.75,27.94,33,53,Solar,97,244.42,2136.5,142.43,0.24,11.23
11/8/2029,Level 2,25,209.63,16.29,34,98,Grid,29,88.02,984.41,65.63,0.09,4.04
11/9/2029,Wall Box,31,445.24,33.18,37,94,Grid,26,270.06,1644.19,109.61,0.27,12.41
11/10/2029,Portable Gen,11,103.66,40.42,30,90,Grid,13,56.13,483.27,32.22,0.06,2.58
11/11/2029,Portable Gen,26,286.54,40.81,41,52,Grid,26,175.36,1316.34,87.76,0.18,8.06
11/12/2029,DC Fast,46,634.16,11.25,44,56,Grid,24,330.22,3151.37,210.09,0.33,15.17
11/13/2029,Level 2,27,230.59,13.43,29,70,Grid,14,116.64,841.41,56.09,0.12,5.36
11/14/2029,DC Fast,23,130.05,23.9,59,69,Solar,90,77.13,564.02,37.6,0.08,3.54
11/15/2029,Level 2,23,250.1,12.72,36,65,Grid,8,150.19,1240.01,82.67,0.15,6.9
11/16/2029,Portable Gen,40,422.36,23.91,29,65,Grid,18,220.78,1937.65,129.18,0.22,10.14
11/17/2029,DC Fast,8,91.47,17.97,46,69,Grid,2,62.2,391.81,26.12,0.06,2.86
11/18/2029,Level 2,43,409.25,15.99,55,84,Grid,12,178.18,1394.1,92.94,0.18,8.18
11/19/2029,Level 2,20,264.54,30.05,53,92,Grid,20,154.47,1081.47,72.1,0.15,7.1
11/20/2029,DC Fast,45,302.93,11.16,24,98,Grid,14,126.3,1025.51,68.37,0.13,5.8
11/21/2029,DC Fast,35,207.83,36.24,28,68,Grid,0,140.8,1023.08,68.21,0.14,6.47
11/22/2029,Level 1,47,664.2,18.87,37,75,Solar,15,441.06,3318.73,221.25,0.44,20.26
11/23/2029,Wall Box,50,746.15,45.78,36,99,Grid,28,481.63,3621.21,241.41,0.48,22.12
11/24/2029,Portable Gen,13,171.08,25.04,32,50,Grid,27,98.97,765.61,51.04,0.1,4.55
11/25/2029,Level 1,17,151.99,18.84,53,94,Grid,4,75.79,464.85,30.99,0.08,3.48
11/26/2029,DC Fast,27,249.92,40.83,49,90,Solar,67,154.51,893.83,59.59,0.15,7.1
11/27/2029,Portable Gen,50,653.82,47.25,60,73,Grid,30,277.5,2339.47,155.96,0.28,12.75
11/28/2029,Level 1,47,600.5,32.07,36,68,Grid,15,294.46,2665.7,177.71,0.29,13.53
11/29/2029,Portable Gen,30,343.5,30.39,44,50,Grid,19,195.75,1478.17,98.54,0.2,8.99
11/30/2029,Portable Gen,33,490.47,32.29,43,92,Grid,1,286.18,1897.04,126.47,0.29,13.15
12/1/2029,Level 1,41,508.12,31.79,47,81,Solar,13,213.11,1925.42,128.36,0.21,9.79
12/2/2029,DC Fast,15,177.43,14.7,42,70,Grid,30,94.14,718.87,47.92,0.09,4.32
12/3/2029,DC Fast,29,363.71,16.03,34,86,Grid,1,221.29,1217.67,81.18,0.22,10.16
12/4/2029,Wall Box,45,408.01,24.31,39,97,Grid,26,217.14,2002.8,133.52,0.22,9.97
12/5/2029,Portable Gen,46,652.03,32.48,22,95,Grid,12,300.23,2875.83,191.72,0.3,13.79
12/6/2029,DC Fast,30,184.59,47.57,53,53,Solar,32,118.86,809.83,53.99,0.12,5.46
12/7/2029,Portable Gen,49,324.04,18.28,38,99,Grid,5,138.3,1210.89,80.73,0.14,6.35
12/8/2029,Level 1,44,430.5,11.91,54,52,Solar,18,254.04,1301.96,86.8,0.25,11.67
12/9/2029,DC Fast,40,324.62,43.86,55,58,Solar,86,132.65,1517.69,101.18,0.13,6.09
12/10/2029,DC Fast,16,176.65,29.43,49,52,Solar,84,84.81,663.28,44.22,0.08,3.9
12/11/2029,Portable Gen,25,199.95,10.43,26,51,Grid,26,105.62,964.16,64.28,0.11,4.85
12/12/2029,Level 2,19,105.13,23.51,56,90,Grid,21,60.29,525.4,35.03,0.06,2.77
12/13/2029,Wall Box,31,390.04,30.66,22,65,Grid,15,245.43,1727.91,115.19,0.25,11.27
12/14/2029,Level 1,19,227.53,15.74,32,97,Grid,16,125.62,907.06,60.47,0.13,5.77
12/15/2029,Wall Box,43,439.03,17.44,59,94,Grid,15,281.18,1698.09,113.21,0.28,12.92
12/16/2029,Level 1,12,94.67,19.22,46,90,Solar,89,61.13,391.52,26.1,0.06,2.81
12/17/2029,Level 2,23,281.99,22.09,49,86,Grid,26,173.18,1343.35,89.56,0.17,7.95
12/18/2029,Portable Gen,32,311.06,16.06,50,57,Grid,12,142.2,935.5,62.37,0.14,6.53
12/19/2029,Portable Gen,20,138.44,11.78,55,76,Grid,26,72.37,522.43,34.83,0.07,3.32
12/20/2029,Portable Gen,31,334.36,12.06,20,80,Solar,25,193.89,1284.71,85.65,0.19,8.91
12/21/2029,Wall Box,11,120.53,19.47,28,66,Solar,31,70.18,373.02,24.87,0.07,3.22
12/22/2029,Wall Box,30,231.03,20.03,22,58,Grid,11,139.48,977.83,65.19,0.14,6.41
12/23/2029,Level 1,31,457.87,13.75,43,52,Grid,29,220.91,1528.1,101.87,0.22,10.15
12/24/2029,Level 2,37,310.57,19.8,44,94,Solar,67,179,1359.92,90.66,0.18,8.22
12/25/2029,Level 1,33,326.15,41.46,56,90,Grid,20,146.57,1207.27,80.48,0.15,6.73
12/26/2029,Portable Gen,18,259.09,48.13,25,71,Grid,1,177.7,1107.1,73.81,0.18,8.16
12/27/2029,Level 2,48,415.45,36.58,34,67,Grid,17,172.35,1850.68,123.38,0.17,7.92
12/28/2029,Level 1,36,475.42,43.43,60,61,Grid,5,299.37,1898.8,126.59,0.3,13.75
